gameid,clkTime,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,msgTime,role,contents,workerid_uniq,numOutcome,numRawWords,numRawChars,numCleanChars,numCleanWords,source
0517-a,1476482467926.0,41,close,target,341,30,50,2,1,distr1,341,72,50,3,3,distr2,320,43,50,1,2,12,10,15,True,1476482467675.0,speaker,dark pnik ~ pink,549.0,1.0,1,4,4.0,1.0,human
0517-a,1476482475627.0,42,split,target,214,97,50,3,1,distr2,109,13,50,2,3,distr1,208,21,50,1,2,11,45,27,True,1476482473793.0,speaker,blue,549.0,1.0,1,4,4.0,1.0,human
0517-a,1476482487122.0,43,split,target,275,14,50,1,2,distr2,167,52,50,3,1,distr1,282,25,50,2,3,8,41,46,True,1476482483262.0,speaker,purple grey,549.0,1.0,2,10,10.0,2.0,human
0517-a,1476482508484.0,44,split,target,298,20,50,1,1,distr1,329,31,50,3,2,distr2,272,76,50,2,3,9,21,24,True,1476482505549.0,speaker,purple pink,549.0,1.0,2,10,10.0,2.0,human
0517-a,1476482521103.0,45,close,distr2,147,48,50,1,3,distr1,93,26,50,2,1,target,115,44,50,3,2,10,9,13,False,1476482517156.0,speaker,lime green,549.0,0.0,2,9,9.0,2.0,human
0517-a,1476482532959.0,46,close,distr1,215,9,50,2,3,distr2,288,13,50,1,2,target,263,14,50,3,1,15,5,18,False,1476482530240.0,speaker,grey purple,549.0,0.0,2,10,10.0,2.0,human
0517-a,1476482543092.0,47,close,target,243,1,50,2,2,distr2,28,5,50,1,3,distr1,204,25,50,3,1,15,5,18,True,1476482540673.0,speaker,grey,549.0,1.0,1,4,4.0,1.0,human
0517-a,1476482552590.0,48,far,target,65,62,50,1,1,distr1,299,82,50,2,3,distr2,39,59,50,3,2,87,23,63,True,1476482549458.0,speaker,yellow,549.0,1.0,1,6,6.0,1.0,human
0517-a,1476482560330.0,49,far,target,217,44,50,2,2,distr2,336,54,50,1,1,distr1,234,0,50,3,3,22,37,27,True,1476482559031.0,speaker,blue,549.0,1.0,1,4,4.0,1.0,human
0517-a,1476482577203.0,50,far,target,287,74,50,2,3,distr2,147,47,50,1,1,distr1,266,13,50,3,2,22,55,41,True,1476482572463.0,speaker,Great Job Partner! Last One. Purple!,549.0,1.0,6,28,28.0,6.0,human
7174-e,1476481814635.0,1,split,target,95,30,50,1,2,distr1,167,55,50,2,3,distr2,355,82,50,3,1,19,62,70,True,1476481813054.0,speaker,hello! ~ grey ~ or green ~ theres a green blue and pink ~ green,319.0,1.0,1,5,5.0,1.0,human
7174-e,1476481830619.0,2,far,target,86,89,50,1,3,distr2,87,22,50,2,2,distr1,24,89,50,3,1,61,25,42,True,1476481820798.0,speaker,yellow,319.0,1.0,1,6,6.0,1.0,human
7174-e,1476481844692.0,3,far,target,348,12,50,2,2,distr1,107,45,50,3,1,distr2,18,89,50,1,3,47,28,62,True,1476481842703.0,speaker,LOL! grey,319.0,1.0,2,7,7.0,2.0,human
7174-e,1476481851925.0,4,far,target,195,94,50,2,3,distr1,30,17,50,3,2,distr2,53,90,50,1,1,38,59,34,True,1476481850411.0,speaker,blue,319.0,1.0,1,4,4.0,1.0,human
7174-e,1476481866906.0,5,split,target,308,0,50,1,2,distr1,263,10,50,3,3,distr2,337,62,50,2,1,13,27,25,True,1476481863819.0,speaker,grey,319.0,1.0,1,4,4.0,1.0,human
7174-e,1476481880386.0,6,split,target,249,82,50,3,1,distr1,240,55,50,2,3,distr2,178,55,50,1,2,7,57,54,True,1476481878520.0,speaker,bright blue,319.0,1.0,2,10,10.0,2.0,human
7174-e,1476481911179.0,7,close,distr1,245,5,50,1,3,target,304,4,50,2,1,distr2,270,20,50,3,2,5,15,15,False,1476481889688.0,speaker,grey,319.0,0.0,1,4,4.0,1.0,human
7174-e,1476481928243.0,8,split,target,267,70,50,2,1,distr1,223,86,50,1,2,distr2,33,54,50,3,3,13,60,59,True,1476481918250.0,speaker,purple,319.0,1.0,1,6,6.0,1.0,human
7174-e,1476481943555.0,9,split,target,154,88,50,2,3,distr2,311,40,50,1,1,distr1,168,73,50,3,2,12,61,58,True,1476481935538.0,speaker,green,319.0,1.0,1,5,5.0,1.0,human
7174-e,1476481967020.0,10,split,target,350,72,50,3,3,distr2,100,25,50,1,1,distr1,20,46,50,2,2,19,61,40,True,1476481949901.0,speaker,red,319.0,1.0,1,3,3.0,1.0,human
7174-e,1476481985194.0,11,close,distr1,220,7,50,2,1,target,34,4,50,1,2,distr2,52,12,50,3,3,10,10,19,False,1476481979145.0,speaker,grey with a white tint,319.0,0.0,5,18,13.0,3.0,human
7174-e,1476481993683.0,12,far,target,174,8,50,3,3,distr2,340,71,50,2,1,distr1,252,73,50,1,2,37,42,35,True,1476481992441.0,speaker,grey,319.0,1.0,1,4,4.0,1.0,human
7174-e,1476482001770.0,13,split,target,325,78,50,2,2,distr2,69,12,50,3,3,distr1,323,39,50,1,1,9,49,44,True,1476481999466.0,speaker,pink,319.0,1.0,1,4,4.0,1.0,human
7174-e,1476482020268.0,14,split,distr1,114,22,50,2,2,distr2,215,58,50,3,3,target,92,53,50,1,1,16,63,47,False,1476482011733.0,speaker,green,319.0,0.0,1,5,5.0,1.0,human
7174-e,1476482037634.0,15,split,target,25,70,50,2,2,distr2,275,65,50,3,3,distr1,15,93,50,1,1,11,53,48,True,1476482027615.0,speaker,light orange,319.0,1.0,2,11,11.0,2.0,human
7174-e,1476482047890.0,16,split,target,227,53,50,2,3,distr1,256,34,50,3,1,distr2,359,91,50,1,2,11,47,42,True,1476482043288.0,speaker,blue,319.0,1.0,1,4,4.0,1.0,human
7174-e,1476482063362.0,17,close,target,285,13,50,1,3,distr1,278,39,50,3,1,distr2,274,22,50,2,2,15,7,8,True,1476482057461.0,speaker,grey with a white tint,319.0,1.0,5,18,13.0,3.0,human
7174-e,1476482080738.0,18,far,target,214,29,50,3,3,distr2,46,24,50,2,1,distr1,61,75,50,1,2,61,39,26,True,1476482069907.0,speaker,blue,319.0,1.0,1,4,4.0,1.0,human
7174-e,1476482100987.0,19,close,distr1,64,4,50,2,2,target,94,14,50,1,3,distr2,160,10,50,3,1,13,10,10,False,1476482098243.0,speaker,grey with a white tint,319.0,0.0,5,18,13.0,3.0,human
7174-e,1476482142380.0,20,close,distr2,12,2,50,3,1,target,65,6,50,2,3,distr1,22,14,50,1,2,13,8,9,False,1476482137536.0,speaker,No worries :) ~ grey with a white tint,319.0,0.0,5,18,13.0,3.0,human
7174-e,1476482153090.0,21,far,target,77,94,50,1,1,distr2,10,13,50,2,3,distr1,168,15,50,3,2,38,50,31,True,1476482151860.0,speaker,yellow,319.0,1.0,1,6,6.0,1.0,human
7174-e,1476482162283.0,22,close,distr2,311,90,50,3,2,distr1,330,58,50,2,1,target,335,92,50,1,3,10,18,13,False,1476482159659.0,speaker,bright pink,319.0,0.0,2,10,10.0,2.0,human
7174-e,1476482173650.0,23,split,target,341,57,50,2,2,distr1,313,41,50,3,1,distr2,178,15,50,1,3,15,36,28,True,1476482170985.0,speaker,pinkish red,319.0,1.0,2,10,10.0,2.0,human
7174-e,1476482184930.0,24,split,target,93,70,50,3,3,distr2,87,0,50,1,2,distr1,158,64,50,2,1,18,36,32,True,1476482182061.0,speaker,green,319.0,1.0,1,5,5.0,1.0,human
7174-e,1476482203803.0,25,close,distr1,92,44,50,1,3,distr2,96,80,50,2,1,target,116,45,50,3,2,6,13,12,False,1476482199985.0,speaker,dull green,319.0,0.0,2,9,9.0,2.0,human
7174-e,1476482220122.0,26,far,target,216,21,50,2,3,distr1,103,31,50,1,1,distr2,128,95,50,3,2,41,55,22,True,1476482211536.0,speaker,blue,319.0,1.0,1,4,4.0,1.0,human
7174-e,1476482231634.0,27,far,target,247,86,50,3,2,distr2,211,56,50,2,1,distr1,350,54,50,1,3,38,27,43,True,1476482227163.0,speaker,bright blue,319.0,1.0,2,10,10.0,2.0,human
7174-e,1476482241890.0,28,far,target,170,22,50,2,1,distr1,255,59,50,1,2,distr2,35,74,50,3,3,43,38,66,True,1476482237196.0,speaker,grey,319.0,1.0,1,4,4.0,1.0,human
7174-e,1476482251227.0,29,far,target,338,81,50,2,1,distr2,206,29,50,3,2,distr1,52,49,50,1,3,58,46,47,True,1476482247184.0,speaker,pink,319.0,1.0,1,4,4.0,1.0,human
7174-e,1476482258634.0,30,far,target,21,63,50,1,3,distr1,327,67,50,3,1,distr2,74,53,50,2,2,35,46,76,True,1476482257378.0,speaker,orange,319.0,1.0,1,6,6.0,1.0,human
7174-e,1476482267834.0,31,far,target,127,7,50,1,3,distr2,207,27,50,2,1,distr1,337,35,50,3,2,41,21,36,True,1476482264527.0,speaker,grey,319.0,1.0,1,4,4.0,1.0,human
7174-e,1476482293187.0,32,close,target,286,67,50,2,2,distr2,316,64,50,1,1,distr1,293,31,50,3,3,11,12,11,True,1476482285050.0,speaker,bright purple. Like a violet,319.0,1.0,5,23,22.0,4.0,human
7174-e,1476482304290.0,33,far,target,53,19,50,2,1,distr1,152,69,50,1,2,distr2,225,18,50,3,3,27,35,45,True,1476482302499.0,speaker,greyish brown,319.0,1.0,2,12,12.0,2.0,human
7174-e,1476482314754.0,34,far,target,192,97,50,3,3,distr2,258,53,50,1,2,distr1,354,75,50,2,1,70,49,40,True,1476482311875.0,speaker,turquoise,319.0,1.0,1,9,9.0,1.0,human
7174-e,1476482324962.0,35,close,target,110,34,50,2,3,distr1,81,46,50,1,2,distr2,109,85,50,3,1,10,18,14,True,1476482323308.0,speaker,dark green,319.0,1.0,2,9,9.0,2.0,human
7174-e,1476482337298.0,36,split,distr1,157,8,50,3,2,distr2,43,66,50,2,1,target,85,12,50,1,3,9,25,31,False,1476482335603.0,speaker,grey with a white tint,319.0,0.0,5,18,13.0,3.0,human
7174-e,1476482347434.0,37,far,target,302,14,50,2,1,distr2,25,18,50,3,3,distr1,236,56,50,1,2,26,23,42,True,1476482344176.0,speaker,purple,319.0,1.0,1,6,6.0,1.0,human
7174-e,1476482361250.0,38,close,distr2,66,10,50,2,1,distr1,165,29,50,3,3,target,113,22,50,1,2,13,13,18,False,1476482359318.0,speaker,greenish grey,319.0,0.0,2,12,12.0,2.0,human
7174-e,1476482371053.0,39,split,target,79,65,50,2,2,distr2,322,30,50,1,3,distr1,132,37,50,3,1,18,72,66,True,1476482367498.0,speaker,yellow,319.0,1.0,1,6,6.0,1.0,human
7174-e,1476482383556.0,40,close,distr2,270,25,50,2,2,target,288,42,50,1,1,distr1,326,25,50,3,3,14,9,13,False,1476482381516.0,speaker,pruple. like violet,319.0,0.0,3,16,16.0,3.0,human
7174-e,1476482394306.0,41,close,target,174,43,50,1,1,distr1,158,24,50,3,2,distr2,177,33,50,2,3,10,5,9,True,1476482391033.0,speaker,light blue,319.0,1.0,2,9,9.0,2.0,human
7174-e,1476482408571.0,42,split,distr1,270,1,50,2,2,target,298,8,50,1,1,distr2,261,45,50,3,3,12,24,29,False,1476482406749.0,speaker,grey witha whit tint,319.0,0.0,4,17,17.0,4.0,human
7174-e,1476482432299.0,43,close,target,131,30,50,1,1,distr2,160,35,50,2,2,distr1,152,43,50,3,3,7,9,6,True,1476482419543.0,speaker,green,319.0,1.0,1,5,5.0,1.0,human
7174-e,1476482463995.0,44,close,distr1,92,3,50,1,3,distr2,222,0,50,2,1,target,137,11,50,3,2,11,15,5,False,1476482449603.0,speaker,grey with a green tint,319.0,0.0,5,18,13.0,3.0,human
7174-e,1476482479458.0,45,split,target,85,9,50,1,2,distr1,42,13,50,3,3,distr2,312,70,50,2,1,10,50,43,True,1476482475828.0,speaker,grey with a white tint,319.0,1.0,5,18,13.0,3.0,human
7174-e,1476482501595.0,46,close,distr2,159,59,50,3,3,target,159,85,50,2,1,distr1,167,41,50,1,2,17,8,9,False,1476482498227.0,speaker,has more green?,319.0,0.0,3,12,5.0,1.0,human
7174-e,1476482517868.0,47,far,target,254,95,50,3,1,distr2,37,6,50,1,2,distr1,170,80,50,2,3,65,44,34,True,1476482514841.0,speaker,bright blue,319.0,1.0,2,10,10.0,2.0,human
7174-e,1476482530674.0,48,close,target,184,50,50,1,3,distr2,198,32,50,3,2,distr1,164,10,50,2,1,17,15,14,True,1476482525662.0,speaker,light blue,319.0,1.0,2,9,9.0,2.0,human
7174-e,1476482544522.0,49,split,target,176,56,50,1,3,distr2,227,43,50,2,2,distr1,169,65,50,3,1,7,43,48,True,1476482539643.0,speaker,light blue,319.0,1.0,2,9,9.0,2.0,human
7174-e,1476482556250.0,50,close,target,183,35,50,3,1,distr2,188,59,50,1,2,distr1,190,78,50,2,3,11,7,5,True,1476482553818.0,speaker,greyish,319.0,1.0,1,7,7.0,1.0,human
8995-1,1476481848961.0,1,far,target,48,37,50,3,2,distr1,136,77,50,2,1,distr2,185,63,50,1,3,30,37,35,True,1476481801351.0,speaker,tan,414.0,1.0,1,3,3.0,1.0,human
8995-1,1476481863038.0,2,close,distr2,287,10,50,2,3,distr1,240,3,50,1,1,target,5,21,50,3,2,18,15,11,False,1476481859925.0,speaker,mauve,414.0,0.0,1,5,5.0,1.0,human
8995-1,1476481876477.0,3,close,target,36,39,50,2,1,distr1,81,13,50,1,3,distr2,53,34,50,3,2,19,12,14,True,1476481872576.0,speaker,orange,414.0,1.0,1,6,6.0,1.0,human
8995-1,1476481888518.0,4,split,distr2,23,88,50,1,1,distr1,154,27,50,2,3,target,131,44,50,3,2,14,59,50,False,1476481886123.0,speaker,orange,414.0,0.0,1,6,6.0,1.0,human
8995-1,1476481899196.0,5,far,target,231,78,50,2,1,distr2,82,3,50,3,3,distr1,349,44,50,1,2,36,40,32,True,1476481896365.0,speaker,blue,414.0,1.0,1,4,4.0,1.0,human
8995-1,1476481918442.0,6,split,target,251,24,50,1,3,distr1,270,12,50,3,1,distr2,52,86,50,2,2,11,66,55,True,1476481915047.0,speaker,blueish,414.0,1.0,1,7,7.0,1.0,human
8995-1,1476481936879.0,7,split,target,46,53,50,2,3,distr2,8,34,50,1,1,distr1,55,88,50,3,2,16,35,50,True,1476481931806.0,speaker,brownish,414.0,1.0,1,8,8.0,1.0,human
8995-1,1476481960517.0,8,close,target,313,17,50,3,2,distr1,332,42,50,2,1,distr2,327,64,50,1,3,12,15,6,True,1476481956075.0,speaker,purple,414.0,1.0,1,6,6.0,1.0,human
8995-1,1476481972882.0,9,split,target,216,78,50,3,2,distr2,317,44,50,1,3,distr1,243,17,50,2,1,17,31,21,True,1476481969890.0,speaker,sky blue,414.0,1.0,2,7,7.0,2.0,human
8995-1,1476481983557.0,10,split,target,265,85,50,1,3,distr2,62,78,50,2,1,distr1,286,71,50,3,2,12,96,91,True,1476481981183.0,speaker,blue,414.0,1.0,1,4,4.0,1.0,human
8995-1,1476482005439.0,11,far,target,327,22,50,1,2,distr2,99,2,50,2,1,distr1,106,53,50,3,3,65,27,30,True,1476481990623.0,speaker,purple,414.0,1.0,1,6,6.0,1.0,human
8995-1,1476482021157.0,12,close,target,194,12,50,1,1,distr1,289,31,50,3,2,distr2,280,53,50,2,3,19,18,9,True,1476482018167.0,speaker,gray,414.0,1.0,1,4,4.0,1.0,human
8995-1,1476482033759.0,13,far,target,203,71,50,1,3,distr2,352,61,50,2,1,distr1,59,88,50,3,2,68,51,67,True,1476482030476.0,speaker,blue,414.0,1.0,1,4,4.0,1.0,human
8995-1,1476482044120.0,14,far,target,71,83,50,3,1,distr1,352,85,50,1,3,distr2,208,19,50,2,2,72,53,43,True,1476482041517.0,speaker,yellow,414.0,1.0,1,6,6.0,1.0,human
8995-1,1476482053442.0,15,far,target,33,39,50,1,3,distr2,227,23,50,2,2,distr1,148,66,50,3,1,40,39,48,True,1476482050249.0,speaker,tan,414.0,1.0,1,3,3.0,1.0,human
8995-1,1476482062478.0,16,close,target,305,15,50,3,2,distr2,353,10,50,1,1,distr1,345,45,50,2,3,17,12,18,True,1476482059771.0,speaker,purple,414.0,1.0,1,6,6.0,1.0,human
8995-1,1476482071640.0,17,far,target,192,98,50,1,1,distr1,111,92,50,3,3,distr2,225,2,50,2,2,54,30,42,True,1476482068831.0,speaker,blue,414.0,1.0,1,4,4.0,1.0,human
8995-1,1476482080120.0,18,far,target,4,90,50,2,3,distr1,179,27,50,1,1,distr2,314,89,50,3,2,52,36,38,True,1476482077306.0,speaker,red,414.0,1.0,1,3,3.0,1.0,human
8995-1,1476482105361.0,19,close,target,91,36,50,2,1,distr2,94,71,50,1,2,distr1,59,39,50,3,3,12,13,18,True,1476482102009.0,speaker,olive green,414.0,1.0,2,10,10.0,2.0,human
8995-1,1476482119962.0,20,far,target,321,67,50,1,1,distr2,171,76,50,3,2,distr1,16,63,50,2,3,34,64,62,True,1476482115609.0,speaker,purple,414.0,1.0,1,6,6.0,1.0,human
8995-1,1476482131399.0,21,split,target,137,83,50,3,2,distr2,231,92,50,1,1,distr1,165,60,50,2,3,18,75,60,True,1476482128724.0,speaker,green,414.0,1.0,1,5,5.0,1.0,human
8995-1,1476482140675.0,22,far,target,97,34,50,2,2,distr1,246,14,50,1,3,distr2,32,43,50,3,1,43,30,37,True,1476482138258.0,speaker,green,414.0,1.0,1,5,5.0,1.0,human
8995-1,1476482149521.0,23,split,target,230,1,50,2,3,distr1,45,21,50,1,2,distr2,267,26,50,3,1,17,22,43,True,1476482146893.0,speaker,gray,414.0,1.0,1,4,4.0,1.0,human
8995-1,1476482161921.0,24,far,target,241,73,50,2,3,distr2,333,55,50,3,1,distr1,213,98,50,1,2,23,32,37,True,1476482159240.0,speaker,dark blue,414.0,1.0,2,8,8.0,2.0,human
8995-1,1476482176444.0,25,close,target,251,1,50,1,1,distr1,141,8,50,2,3,distr2,166,4,50,3,2,14,7,7,True,1476482171618.0,speaker,dark gray,414.0,1.0,2,8,8.0,2.0,human
8995-1,1476482188640.0,26,close,distr2,301,49,50,3,3,target,331,90,50,1,2,distr1,333,54,50,2,1,9,17,14,False,1476482187093.0,speaker,pink ~ hot,414.0,0.0,1,3,3.0,1.0,human
8995-1,1476482204076.0,27,split,target,170,67,50,2,1,distr1,187,81,50,1,3,distr2,61,16,50,3,2,18,28,34,True,1476482199889.0,speaker,green blue,414.0,1.0,2,9,9.0,2.0,human
8995-1,1476482229518.0,28,close,target,210,59,50,1,3,distr1,192,35,50,3,2,distr2,202,42,50,2,1,17,8,9,True,1476482221355.0,speaker,darkest blue,414.0,1.0,2,11,11.0,2.0,human
8995-1,1476482248559.0,29,split,target,105,10,50,1,2,distr2,240,71,50,3,3,distr1,194,18,50,2,1,17,49,29,True,1476482241266.0,speaker,green,414.0,1.0,1,5,5.0,1.0,human
8995-1,1476482268724.0,30,close,target,153,2,50,2,1,distr2,77,11,50,1,3,distr1,286,2,50,3,2,6,11,18,True,1476482263823.0,speaker,dark gray,414.0,1.0,2,8,8.0,2.0,human
8995-1,1476482299443.0,31,split,target,120,59,50,2,1,distr2,252,21,50,1,3,distr1,100,80,50,3,2,8,54,59,True,1476482294515.0,speaker,green closer to real green,414.0,1.0,5,22,20.0,4.0,human
8995-1,1476482324679.0,32,split,target,94,34,50,2,3,distr2,288,71,50,1,1,distr1,128,52,50,3,2,10,82,60,True,1476482311113.0,speaker,military green,414.0,1.0,2,13,13.0,2.0,human
8995-1,1476482340241.0,33,far,target,307,21,50,1,1,distr2,264,67,50,3,2,distr1,174,29,50,2,3,39,23,45,True,1476482336428.0,speaker,light purple,414.0,1.0,2,11,11.0,2.0,human
8995-1,1476482367562.0,34,close,distr2,258,46,50,2,1,target,276,98,50,1,3,distr1,243,36,50,3,2,16,11,6,False,1476482361036.0,speaker,purple ~ less blue,414.0,0.0,2,8,8.0,2.0,human
8995-1,1476482410198.0,35,close,distr2,30,69,50,1,1,distr1,23,98,50,3,2,target,16,43,50,2,3,15,16,11,False,1476482403066.0,speaker,pinkish ~ not halloween orange,414.0,0.0,3,18,15.0,2.0,human
8995-1,1476482428160.0,36,far,target,143,16,50,3,2,distr2,207,61,50,1,3,distr1,143,65,50,2,1,22,33,52,True,1476482423686.0,speaker,gray green,414.0,1.0,2,9,9.0,2.0,human
8995-1,1476482441477.0,37,far,target,13,46,50,1,2,distr1,168,56,50,3,3,distr2,212,10,50,2,1,56,30,30,True,1476482438867.0,speaker,red,414.0,1.0,1,3,3.0,1.0,human
8995-1,1476482453116.0,38,far,target,319,25,50,3,3,distr2,48,95,50,1,1,distr1,165,24,50,2,2,38,61,38,True,1476482449947.0,speaker,purple,414.0,1.0,1,6,6.0,1.0,human
8995-1,1476482470435.0,39,far,target,178,37,50,3,2,distr2,209,10,50,2,1,distr1,54,14,50,1,3,24,22,21,True,1476482466439.0,speaker,light blue ~ less gray,414.0,1.0,2,8,8.0,2.0,human
8995-1,1476482501282.0,40,close,target,76,72,50,3,3,distr2,148,65,50,2,2,distr1,153,87,50,1,1,19,19,7,True,1476482495928.0,speaker,lime green ~ yellowish,414.0,1.0,1,9,9.0,1.0,human
8995-1,1476482516719.0,41,split,target,278,43,50,1,2,distr1,327,19,50,3,3,distr2,67,28,50,2,1,18,65,46,True,1476482512926.0,speaker,darker purple,414.0,1.0,2,12,12.0,2.0,human
8995-1,1476482577478.0,42,close,distr2,327,38,50,2,2,distr1,299,45,50,1,1,target,314,31,50,3,3,8,5,11,False,1476482567427.0,speaker,this color looks like a mixture of the other two,414.0,0.0,10,39,24.0,5.0,human
8995-1,1476482620716.0,43,close,target,147,72,50,1,3,distr1,125,89,50,2,2,distr2,101,68,50,3,1,10,10,6,True,1476482620769.0,speaker,not the highlighter colored green ~ the blue ~ ish,414.0,1.0,1,3,3.0,1.0,human
8995-1,1476482645041.0,44,split,target,60,19,50,3,3,distr1,58,33,50,2,2,distr2,234,95,50,1,1,8,68,77,True,1476482640297.0,speaker,darker tan less yellow,414.0,1.0,4,19,19.0,4.0,human
8995-1,1476482655481.0,45,split,target,70,43,50,3,3,distr1,113,86,50,2,1,distr2,36,99,50,1,2,19,32,51,True,1476482652874.0,speaker,tan,414.0,1.0,1,3,3.0,1.0,human
8995-1,1476482678438.0,46,split,target,272,74,50,2,2,distr1,241,25,50,1,1,distr2,134,82,50,3,3,17,71,61,True,1476482673414.0,speaker,purple close to real color,414.0,1.0,5,22,20.0,4.0,human
8995-1,1476482702077.0,47,close,target,211,12,50,2,3,distr1,22,2,50,3,2,distr2,163,17,50,1,1,10,18,19,True,1476482694575.0,speaker,blueish gray,414.0,1.0,2,11,11.0,2.0,human
8995-1,1476482712521.0,48,far,target,189,20,50,3,3,distr1,329,41,50,1,2,distr2,7,46,50,2,1,36,45,21,True,1476482708721.0,speaker,blue,414.0,1.0,1,4,4.0,1.0,human
8995-1,1476482725517.0,49,split,target,75,46,50,2,1,distr2,158,4,50,1,3,distr1,133,74,50,3,2,16,28,34,True,1476482721967.0,speaker,tan,414.0,1.0,1,3,3.0,1.0,human
8995-1,1476482748083.0,50,close,distr2,152,49,50,3,1,target,142,68,50,2,2,distr1,160,65,50,1,3,10,10,6,False,1476482741604.0,speaker,more green ~ less blue,414.0,0.0,2,8,8.0,2.0,human
8487-9,1476479162646.0,1,split,target,218,81,50,3,1,distr1,266,45,50,1,2,distr2,340,26,50,2,3,17,31,23,True,1476479160251.0,speaker,blue,750.0,1.0,1,4,4.0,1.0,human
8487-9,1476479176826.0,2,split,target,267,14,50,3,2,distr2,164,80,50,2,1,distr1,248,29,50,1,3,12,48,54,True,1476479171848.0,speaker,lite purple,750.0,1.0,2,10,10.0,2.0,human
8487-9,1476479183604.0,3,split,target,250,59,50,1,3,distr2,151,68,50,3,1,distr1,244,25,50,2,2,15,66,53,True,1476479181328.0,speaker,blue,750.0,1.0,1,4,4.0,1.0,human
8487-9,1476479189453.0,4,far,target,144,27,50,2,3,distr2,6,26,50,3,1,distr1,219,98,50,1,2,49,45,37,True,1476479188365.0,speaker,green,750.0,1.0,1,5,5.0,1.0,human
8487-9,1476479199413.0,5,far,target,161,34,50,3,3,distr2,76,96,50,2,2,distr1,245,19,50,1,1,37,33,64,True,1476479196001.0,speaker,green,750.0,1.0,1,5,5.0,1.0,human
8487-9,1476479209549.0,6,split,target,333,14,50,1,1,distr2,70,65,50,2,2,distr1,21,26,50,3,3,17,54,40,True,1476479207481.0,speaker,purplish,750.0,1.0,1,8,8.0,1.0,human
8487-9,1476479215580.0,7,far,target,162,45,50,2,3,distr2,315,7,50,3,1,distr1,307,59,50,1,2,51,40,23,True,1476479214208.0,speaker,green,750.0,1.0,1,5,5.0,1.0,human
8487-9,1476479229208.0,8,close,target,60,54,50,2,1,distr1,91,88,50,3,2,distr2,62,83,50,1,3,18,9,16,True,1476479225161.0,speaker,gross yellow not brite,750.0,1.0,4,19,16.0,3.0,human
8487-9,1476479240231.0,9,close,target,136,96,50,2,3,distr2,93,46,50,1,1,distr1,132,77,50,3,2,5,16,12,True,1476479236901.0,speaker,neon green,750.0,1.0,2,9,9.0,2.0,human
8487-9,1476479252521.0,10,far,target,338,30,50,2,1,distr2,248,0,50,3,2,distr1,102,24,50,1,3,53,24,23,True,1476479249932.0,speaker,brite purp,750.0,1.0,2,9,9.0,2.0,human
8487-9,1476479258682.0,11,far,target,86,5,50,2,1,distr2,234,85,50,3,2,distr1,306,93,50,1,3,45,44,31,True,1476479257492.0,speaker,gray,750.0,1.0,1,4,4.0,1.0,human
8487-9,1476479272831.0,12,close,distr2,200,50,50,3,3,distr1,205,20,50,1,2,target,218,96,50,2,1,14,19,9,False,1476479269282.0,speaker,big brite blue,750.0,0.0,3,12,12.0,3.0,human
8487-9,1476479284095.0,13,split,target,284,19,50,1,3,distr1,346,31,50,3,1,distr2,60,58,50,2,2,16,62,57,True,1476479282420.0,speaker,deep purple,750.0,1.0,2,10,10.0,2.0,human
8487-9,1476479299167.0,14,close,target,32,24,50,2,1,distr1,51,4,50,3,2,distr2,46,13,50,1,3,13,8,7,True,1476479296550.0,speaker,cardbord box brown,750.0,1.0,3,16,16.0,3.0,human
8487-9,1476479308887.0,15,close,target,319,95,50,1,2,distr2,282,62,50,3,3,distr1,316,34,50,2,1,13,19,14,True,1476479307511.0,speaker,bright pink,750.0,1.0,2,10,10.0,2.0,human
8487-9,1476479315297.0,16,far,target,282,84,50,2,3,distr1,314,6,50,1,1,distr2,68,90,50,3,2,28,98,53,True,1476479314130.0,speaker,purp,750.0,1.0,1,4,4.0,1.0,human
8487-9,1476479324292.0,17,split,target,107,79,50,1,1,distr1,108,42,50,3,2,distr2,270,54,50,2,3,13,69,61,True,1476479321845.0,speaker,brite neon green,750.0,1.0,3,14,14.0,3.0,human
8487-9,1476479351049.0,18,split,target,245,49,50,1,1,distr1,224,20,50,2,3,distr2,19,67,50,3,2,18,50,39,True,1476479346780.0,speaker,the not grayish blue,750.0,1.0,4,17,11.0,2.0,human
8487-9,1476479357326.0,19,far,target,313,97,50,1,3,distr1,94,83,50,2,1,distr2,212,79,50,3,2,100,40,70,True,1476479355909.0,speaker,pink,750.0,1.0,1,4,4.0,1.0,human
8487-9,1476479363476.0,20,far,target,21,92,50,3,3,distr1,69,80,50,2,1,distr2,231,63,50,1,2,55,55,91,True,1476479362035.0,speaker,orange,750.0,1.0,1,6,6.0,1.0,human
8487-9,1476479369592.0,21,far,target,276,39,50,2,1,distr2,21,22,50,1,3,distr1,137,10,50,3,2,37,35,28,True,1476479368170.0,speaker,purple,750.0,1.0,1,6,6.0,1.0,human
